county,state,fips,latitude,longitude
Cleburne,Alabama,1029,33.67679204,-85.52005899
Atchison,Kansas,20005,39.53185661,-95.30870026
Chippewa,Minnesota,27023,45.02343421,-95.56403693
Pennington,Minnesota,27113,48.06642577,-96.0370814
Love,Oklahoma,40085,33.95273467,-97.23906784
Aguadilla,Puerto Rico,72005,18.459681,-67.12081500000001
Buchanan,Virginia,51027,37.26818323,-82.03749726
Dallas,Missouri,29059,37.6811355,-93.02127031
Nemaha,Kansas,20131,39.78345387,-96.01392078999999
Allamakee,Iowa,19005,43.28383218,-91.37860922
Jefferson,Florida,12065,30.43669112,-83.89442308
New Kent,Virginia,51127,37.50694406,-76.99828634
Piatt,Illinois,17147,40.01360584,-88.59319339
Windsor,Vermont,50027,43.58010937,-72.58595156999999
Casey,Kentucky,21045,37.32533118,-84.92726209
Union,Oregon,41061,45.30915495,-118.0068979
Barbour,West Virginia,54001,39.1307219,-80.00350857999999
Missaukee,Michigan,26113,44.33772443,-85.09256478
Grayson,Virginia,51077,36.65677234,-81.23215889
Asotin,Washington,53003,46.18894415,-117.2022851
Grand,Colorado,8049,40.10603347,-106.1178042
Oglethorpe,Georgia,13221,33.878629600000004,-83.08278123
Hancock,Iowa,19081,43.08178477,-93.73454884
Clay,Illinois,17025,38.75388572,-88.48914512999998
Juneau,Alaska,2110,58.45031811,-134.200436
Mississippi,Missouri,29133,36.82516239,-89.29505753
Parke,Indiana,18121,39.77202286,-87.20375833
Polk,North Carolina,37149,35.27820615,-82.16812354
Richmond,Virginia,51159,37.937575,-76.72920627999999
Iowa,Iowa,19095,41.68630265,-92.0643373
Madison,Arkansas,5087,36.01038185,-93.72524943
Mercer,Illinois,17131,41.20596782,-90.74290052
Bleckley,Georgia,13023,32.43829035,-83.33035166
Meigs,Ohio,39105,39.09224872,-82.0305041
Chowan,North Carolina,37041,36.12908077,-76.60118385
Lawrence,Kentucky,21127,38.07136018,-82.72882223
Caldwell,Kentucky,21033,37.147491290000005,-87.86948214
Del Norte,California,6015,41.74228275,-123.8974063
Johnson,Illinois,17087,37.45939802,-88.88165419000002
Claiborne,Louisiana,22027,32.82308512,-92.99526883
Butler,Kentucky,21031,37.20946153,-86.68748787
Goochland,Virginia,51075,37.71714806000001,-77.90381514000002
Dewey,South Dakota,46041,45.15639647,-100.8709139
Mitchell,North Carolina,37121,36.01059309,-82.1582442
Lamar,Alabama,1075,33.77995024,-88.09668032
Sagadahoc,Maine,23023,43.95415864,-69.85074999
Otoe,Nebraska,31131,40.64843556,-96.13374142
Kanabec,Minnesota,27065,45.9459309,-93.29275192
Dade,Georgia,13083,34.854916700000004,-85.50490424
Sibley,Minnesota,27143,44.5796592,-94.23164924
Gaines,Texas,48165,32.74055318,-102.6353295
Morovis,Puerto Rico,72101,18.316963,-66.420383
Bradley,Arkansas,5011,33.46755808,-92.15980837
Rusk,Wisconsin,55107,45.47498854,-91.1333012
McKenzie,North Dakota,38053,47.74133370000001,-103.395905
San Jacinto,Texas,48407,30.57933681,-95.16260304
Washington,Kentucky,21229,37.75599461,-85.17407732
Park,Montana,30067,45.489650950000005,-110.52643940000002
Wasco,Oregon,41065,45.16292781,-121.1670954
Lincoln,Oregon,41041,44.64252874,-123.869912
Greene,Illinois,17061,39.35907414,-90.388865
Clinton,Kentucky,21053,36.72581156,-85.13377529
Union,Kentucky,21225,37.66166713,-87.94300009
Winnebago,Iowa,19189,43.37751174,-93.73407298
Bandera,Texas,48019,29.74619598,-99.24598147000002
Clallam,Washington,53009,48.04754642,-123.9226319
Bourbon,Kansas,20011,37.85508555,-94.84865997
Manati,Puerto Rico,72091,18.420473,-66.490461
Forest,Pennsylvania,42053,41.510951029999994,-79.23229292
Inyo,California,6027,36.51112084,-117.41119779999998
Lincoln,Wyoming,56023,42.26376367,-110.6563997
Meigs,Tennessee,47121,35.51558739,-84.81482914
Brooks,Georgia,13027,30.83922642,-83.58303423
Barnes,North Dakota,38003,46.93579637,-98.06605978
Lowndes,Alabama,1085,32.1597283,-86.65158371
Webster,Kentucky,21233,37.52168356,-87.67989953
Jackson,Kansas,20085,39.41673394,-95.79356799
Buffalo,Wisconsin,55011,44.37835084,-91.75332578
Jasper,Georgia,13159,33.31535543,-83.68844964
San Miguel,New Mexico,35047,35.48014807,-104.8163562
Richland,Wisconsin,55103,43.3762778,-90.43012729
Gogebic,Michigan,26053,46.40862701,-89.69377193
Isabela,Puerto Rico,72071,18.44981,-67.005093
Patrick,Virginia,51141,36.6801638,-80.28656479999998
Moca,Puerto Rico,72099,18.377805,-67.080952
Kusilvak,Alaska,2158,62.1542916,-163.39678830000005
Ashland,Wisconsin,55003,46.31956891,-90.67837132
Van Buren,Arkansas,5141,35.58095778999999,-92.51295036
Gunnison,Colorado,8051,38.66611652,-107.0320729
Windham,Vermont,50025,42.98698199999999,-72.71268875
Roberts,South Dakota,46109,45.62975048,-96.94672673
Calhoun,Iowa,19025,42.38521079,-94.64046046
Franklin,Maine,23007,44.97330019,-70.44381045
Wetzel,West Virginia,54103,39.60657710000001,-80.64016540000001
Cass,Iowa,19029,41.33149454,-94.92792482
Charles Mix,South Dakota,46023,43.20660134,-98.58856175
Aitkin,Minnesota,27001,46.60962049,-93.4116826
Henry,Kentucky,21103,38.44942688,-85.11587507
Lake,South Dakota,46079,44.02193107,-97.12926365
Mountrail,North Dakota,38061,48.20197971,-102.3555315
Pike,Indiana,18125,38.40112196999999,-87.23574907
Johnston,Oklahoma,40069,34.31440473,-96.66011537
Noble,Oklahoma,40103,36.38953329,-97.22928674
Alleghany,Virginia,51005,37.78636074,-80.00222498
Desha,Arkansas,5041,33.83011025,-91.25500948
Stewart,Tennessee,47161,36.50235092,-87.83920548
Childress,Texas,48075,34.529304100000004,-100.2077916
Grundy,Iowa,19075,42.40183723,-92.78829551
Hancock,Maine,23009,44.59816444,-68.38401854
Wabash,Illinois,17185,38.44272901,-87.84922065
Fulton,Pennsylvania,42057,39.92913544,-78.11163676999999
Franklin,Florida,12037,29.83791238,-84.82731662
Eastland,Texas,48133,32.32743996,-98.83243566
Larue,Kentucky,21123,37.54567114,-85.70138352
Jackson,Tennessee,47087,36.36380466,-85.67239905
Lewis,Kentucky,21135,38.53184419,-83.37735618
Blackford,Indiana,18009,40.47388153,-85.32499702
Monroe,Ohio,39111,39.72984936,-81.08464734
Noble,Ohio,39121,39.76818851,-81.45937183
Massac,Illinois,17127,37.22078441,-88.71036614
Emmet,Iowa,19063,43.37782951,-94.67858943
Walthall,Mississippi,28147,31.149715479999998,-90.10446654
Kent,Maryland,24029,39.249762079999996,-76.04741541
Watonwan,Minnesota,27165,43.97823903,-94.61413846
Powell,Kentucky,21197,37.83218794,-83.82553961
Bates,Missouri,29013,38.25271289,-94.34113157
Price,Wisconsin,55099,45.68051754,-90.36098880000002
Monroe,Kentucky,21171,36.71225341,-85.71596443
Idaho,Idaho,16049,45.84721541,-115.4634436
Trigg,Kentucky,21221,36.80767017,-87.87333656
Gooding,Idaho,16047,42.96927962,-114.8108306
Brunswick,Virginia,51025,36.76366949,-77.8593436
Jefferson,Iowa,19101,41.03192394,-91.94849466
Tyler,Texas,48457,30.77031716,-94.37690895
Calhoun,South Carolina,45017,33.66926881,-80.77722168
Jackson,Kentucky,21109,37.41866422,-83.99825483
Giles,Virginia,51071,37.31234791,-80.70636931
Parmer,Texas,48369,34.52993409,-102.7844668
Telfair,Georgia,13271,31.92829517,-82.93491155
Socorro,New Mexico,35053,34.00715494,-106.9298354
Aguada,Puerto Rico,72003,18.360255,-67.17513100000001
Camp,Texas,48063,32.97195142,-94.97790104
Breckinridge,Kentucky,21027,37.77377239,-86.42885017
Greene,Mississippi,28041,31.21444233,-88.63922281
Lawrence,Mississippi,28077,31.551472239999995,-90.10841127
Shelby,Iowa,19165,41.6850066,-95.31015553
Grant,West Virginia,54023,39.103148170000004,-79.19440518000002
San Sebastian,Puerto Rico,72131,18.328646,-66.971214
Westmoreland,Virginia,51193,38.11021557,-76.80213247
Sac,Iowa,19161,42.38624071,-95.10547892
Runnels,Texas,48399,31.831434199999997,-99.97616148
Crook,Oregon,41013,44.14230227,-120.356297
Cumberland,Illinois,17035,39.27432424,-88.2401158
Union,Iowa,19175,41.0277278,-94.24234847
Louisa,Iowa,19115,41.21842119000001,-91.26102611
Greene,Virginia,51079,38.29545894,-78.46525378
Mono,California,6051,37.93899289,-118.88724089999998
Lee,Kentucky,21129,37.59645942,-83.71513901
Aransas,Texas,48007,28.10556197,-96.9995047
Montgomery,Mississippi,28097,33.49419589,-89.61729103
McLean,North Dakota,38055,47.60766714,-101.3182418
Orleans,Vermont,50019,44.82964024,-72.24562697
Bayfield,Wisconsin,55007,46.52868768,-91.19716729
Appanoose,Iowa,19007,40.74324454,-92.86865906
Lewis,West Virginia,54041,38.9947249,-80.49988181
Cayey,Puerto Rico,72035,18.102851,-66.14914
Cidra,Puerto Rico,72041,18.173559,-66.161179
Rock,Minnesota,27133,43.67482683,-96.25296832
Noxubee,Mississippi,28103,33.11009499,-88.56949061
Perry,Mississippi,28111,31.17161885,-88.99281835
Benzie,Michigan,26019,44.63899297,-86.01608482
Taylor,West Virginia,54091,39.33602617,-80.0421439
Prowers,Colorado,8099,37.95544985,-102.3926052
Loiza,Puerto Rico,72087,18.425688,-65.89943000000001
Towns,Georgia,13281,34.91369188,-83.74107459999998
Duval,Texas,48131,27.68184592,-98.50864568
Amite,Mississippi,28005,31.17467303,-90.80501621
Little River,Arkansas,5081,33.70375665,-94.23468591
Wilcox,Alabama,1131,31.98773215,-87.30891118
Mitchell,Iowa,19131,43.35638371,-92.78887719
Haskell,Oklahoma,40061,35.22257600000001,-95.11513306
Osage,Kansas,20139,38.65235984,-95.72707998
Allen,Kansas,20001,37.88582951,-95.30030847
Menard,Illinois,17129,40.02742725,-89.80246001
Hughes,Oklahoma,40063,35.04912569,-96.24921145
Chickasaw,Iowa,19037,43.06001295,-92.31773347
King William,Virginia,51101,37.70965316,-77.09384941
Bullock,Alabama,1011,32.10030533,-85.71265535
Richland,Montana,30083,47.78668011,-104.5610786
Goshen,Wyoming,56015,42.08798185,-104.3534743
Leelanau,Michigan,26089,44.94430054,-85.80150326
Brown,Kansas,20013,39.82652589,-95.56421698
Catano,Puerto Rico,72033,18.437269,-66.14330600000001
Washington,Idaho,16087,44.45275475,-116.7847688
Franklin,Iowa,19069,42.73270384,-93.26256925
Barton,Missouri,29011,37.50207671,-94.34757022
Todd,South Dakota,46121,43.19338568,-100.7195503
Guthrie,Iowa,19077,41.68378965,-94.50111014
Green,Kentucky,21087,37.26484328,-85.5540745
Rosebud,Montana,30087,46.23397236999999,-106.72928799999998
Fleming,Kentucky,21069,38.36758311,-83.69657514
Teton,Idaho,16081,43.75303583,-111.2056773
Fajardo,Puerto Rico,72053,18.318373,-65.666866
Hood River,Oregon,41027,45.51872811,-121.65520359999998
Jackson,Minnesota,27063,43.674233730000005,-95.15398258000002
Ellsworth,Kansas,20053,38.69677695,-98.20462799
Franklin,Idaho,16041,42.18332217,-111.8149666
Morgan,West Virginia,54065,39.55439028,-78.26311676
Barranquitas,Puerto Rico,72019,18.201592,-66.30963
Carroll,Mississippi,28015,33.44834567,-89.91994479000002
Monroe,West Virginia,54063,37.56274716,-80.54577965
Potter,Pennsylvania,42105,41.74471626,-77.89559864
Manassas Park,Virginia,51685,38.77058531,-77.44399307
Woods,Oklahoma,40151,36.76705782,-98.86573064
Humboldt,Nevada,32013,41.40692186,-118.1109427
Ward,Texas,48475,31.50999644,-103.09279090000001
Callahan,Texas,48059,32.29760619,-99.37326312
Red Willow,Nebraska,31145,40.17556879999999,-100.476998
Norton,Kansas,20137,39.78443827,-99.90286639000001
Manistee,Michigan,26101,44.33352407,-86.05626916
Swain,North Carolina,37173,35.48665845,-83.48748932
West Feliciana,Louisiana,22125,30.87882871,-91.4148538
Pulaski,Indiana,18131,41.04166107,-86.69890682999998
Arenac,Michigan,26011,44.0636262,-83.89277559
Aguas Buenas,Puerto Rico,72007,18.251619,-66.126806
Custer,Montana,30017,46.25319932,-105.57375259999999
Ochiltree,Texas,48357,36.27829105,-100.8158184
Lexington,Virginia,51678,37.78258621,-79.44262866
Humboldt,Iowa,19091,42.7764426,-94.20722537000002
Sussex,Virginia,51183,36.92432914,-77.25791182
Big Horn,Wyoming,56003,44.52405055,-107.9960365
Shoshone,Idaho,16079,47.35364087,-115.8916749
Camuy,Puerto Rico,72027,18.418578,-66.860206
Early,Georgia,13099,31.32155345,-84.90255207
West Carroll,Louisiana,22123,32.78550125,-91.46120100000002
Estill,Kentucky,21065,37.69241417,-83.95956369
Turner,South Dakota,46125,43.3109081,-97.14865776
Yates,New York,36123,42.63505484,-77.10369919
Catahoula,Louisiana,22025,31.66778967,-91.84526385
Fulton,Arkansas,5049,36.38177105,-91.81729126999998
Pawnee,Kansas,20145,38.18108732,-99.23692334
Galax,Virginia,51640,36.66601852,-80.91703124
Todd,Kentucky,21219,36.8381152,-87.17878374
Las Animas,Colorado,8071,37.3153406,-104.0376458
Nowata,Oklahoma,40105,36.79843529,-95.61902331
Newton,Indiana,18111,40.95610449,-87.39635768
Cedar,Missouri,29039,37.72391475,-93.85445441
Pipestone,Minnesota,27117,44.02301619,-96.25841142
Jasper,Illinois,17079,39.01054275,-88.15437049
Morrow,Oregon,41049,45.41846568,-119.584546
Bollinger,Missouri,29017,37.32449052,-90.02725304
Mercer,North Dakota,38057,47.31213126000001,-101.8318399
Knott,Kentucky,21119,37.35388197,-82.94981134
Alfalfa,Oklahoma,40003,36.73090616,-98.32408495000001
Yellow Medicine,Minnesota,27173,44.71710183,-95.86842453
Webster,Mississippi,28155,33.61300486,-89.28392912
DeKalb,Missouri,29063,39.89201062,-94.40476508
Knox,Maine,23013,44.11486325,-69.10529169
Hatillo,Puerto Rico,72065,18.410928,-66.79632600000001
Kalkaska,Michigan,26079,44.68512729,-85.09085699
Fremont,Idaho,16043,44.22800938,-111.4809943
Harrison,Ohio,39067,40.29380509,-81.09068544
Franklin City,Virginia,51620,36.6831435,-76.93859681
Conecuh,Alabama,1035,31.43401703,-86.99320044
Grundy,Missouri,29079,40.11406587,-93.56509276000001
Caldwell,Louisiana,22021,32.0902519,-92.11752148
Washington,North Carolina,37187,35.83810081,-76.57299037
Marion,Arkansas,5089,36.26844485,-92.68451899
East Carroll,Louisiana,22035,32.73926954,-91.23425694
Live Oak,Texas,48297,28.35101362,-98.1246786
Marshall,Kansas,20117,39.78359669,-96.52278974
Palo Alto,Iowa,19147,43.08193848999999,-94.67824621
Fergus,Montana,30027,47.263315840000004,-109.2245206
Pope,Minnesota,27121,45.58606667000001,-95.44451209
Kodiak Island,Alaska,2150,57.65529415,-153.7493579
Johnson,Georgia,13167,32.70211082,-82.66166794
Juana Diaz,Puerto Rico,72075,18.050764,-66.49458100000001
Deer Lodge,Montana,30023,46.05953325,-113.073353
Coosa,Alabama,1037,32.93690146,-86.24847738999999
Houston,Tennessee,47083,36.28872054,-87.71878828
Yabucoa,Puerto Rico,72151,18.070399,-65.896289
Clay,Tennessee,47027,36.55151008,-85.53930419
Marion,Kansas,20115,38.35855393999999,-97.09852509999999
Pamlico,North Carolina,37137,35.15253315,-76.66559823
Jefferson,Montana,30043,46.14907081,-112.094396
Wilkes,Georgia,13317,33.78290391,-82.74286107
Stone,Arkansas,5137,35.86251946,-92.15684085
Ripley,Missouri,29181,36.65460667,-90.85990261
Dawson,Montana,30021,47.26584855000001,-104.89444170000002
Benson,North Dakota,38005,48.0683985,-99.35916362999998
Thomas,Kansas,20193,39.35107575,-101.05537050000001
Morgan,Ohio,39115,39.62081738,-81.85308173
Alleghany,North Carolina,37005,36.49360862,-81.12857041
Butte,South Dakota,46019,44.90608745,-103.5079318
Dooly,Georgia,13093,32.15630737,-83.79746561
Wayne,Nebraska,31179,42.20934475,-97.11926964
Owyhee,Idaho,16073,42.58016894000001,-116.1693871
North Slope,Alaska,2185,69.31479216,-153.4836093
Somervell,Texas,48425,32.22236802,-97.77403489
Washita,Oklahoma,40149,35.29071824,-98.99180434
Jefferson Davis,Mississippi,28065,31.56884708,-89.82670990000003
Perry,Alabama,1105,32.64048341,-87.29770589
Liberty,Florida,12077,30.23766008,-84.8829258
Tunica,Mississippi,28143,34.64967704,-90.37481167
Clearwater,Idaho,16035,46.67459923999999,-115.6622393
Marshall,Illinois,17123,41.0327901,-89.34510444000001
Schuyler,New York,36097,42.39184015,-76.8773299
Caledonia,Vermont,50005,44.46548598,-72.10314651
Lincoln,Maine,23015,44.05996956,-69.54227124
Montgomery,Missouri,29139,38.94022054,-91.47000721
Howard,Missouri,29089,39.1435761,-92.69756691
Ralls,Missouri,29173,39.52817427,-91.51838643
Clatsop,Oregon,41007,45.99712889,-123.660711
Rice,Kansas,20159,38.34616184,-98.19992118
Carroll,Missouri,29033,39.42762565999999,-93.50626254999999
Swift,Minnesota,27151,45.2829032,-95.68264092
Perry,Tennessee,47135,35.63708728,-87.86139634
Murray,Minnesota,27101,44.02216709000001,-95.76328482
Lewis,Missouri,29111,40.09673161,-91.72070156000001
Castro,Texas,48069,34.53016752,-102.2617243
Metcalfe,Kentucky,21169,36.99459295,-85.63123699
Naguabo,Puerto Rico,72103,18.230637,-65.753897
Addison,Vermont,50001,44.03217337,-73.14130877
Dent,Missouri,29065,37.60663134,-91.50790473
Sumter,Alabama,1119,32.59117397,-88.19916204999998
Martin,Kentucky,21159,37.79990579,-82.51247478
Presque Isle,Michigan,26141,45.34018577,-83.91498656
Stewart,Georgia,13259,32.07996777,-84.83208037
Grant,South Dakota,46051,45.1723937,-96.77002276
Cuming,Nebraska,31039,41.91637624,-96.78730772
Benton,Indiana,18007,40.60626947,-87.31093999000001
Breathitt,Kentucky,21025,37.52333168,-83.31959161
Blaine,Oklahoma,40011,35.87518314,-98.43307003
Iron,Michigan,26071,46.20974131999999,-88.53136251
Traill,North Dakota,38097,47.45367788,-97.16323288
Waldo,Maine,23027,44.4858305,-69.12061935
Bath,Kentucky,21011,38.14735938,-83.74588932
Howard,Iowa,19089,43.35671042,-92.31702714
Atkinson,Georgia,13003,31.29633502,-82.87545866
Pendleton,Kentucky,21191,38.69607718,-84.35599463
Forest,Wisconsin,55041,45.66678019,-88.77084892000002
Wayne,Missouri,29223,37.11303869,-90.46001416000001
Turner,Georgia,13287,31.71612656,-83.62069378
Doniphan,Kansas,20043,39.79067154,-95.14056866
Pike,Arkansas,5109,34.16250414,-93.65789349
Brown,Indiana,18013,39.19605589,-86.22868909
Archuleta,Colorado,8007,37.19474156,-107.04768669999999
Carroll,Kentucky,21041,38.66599534,-85.12601074
Clay,Texas,48077,33.78686685,-98.20771198
Magoffin,Kentucky,21153,37.70820545,-83.0657714
Baker,Oregon,41001,44.70915557,-117.6749883
Perquimans,North Carolina,37143,36.17847453,-76.40603143
Converse,Wyoming,56009,42.97272268,-105.5081848
Montgomery,Iowa,19137,41.03018714,-95.15642896
McCormick,South Carolina,45065,33.90161443,-82.30794338
Lincoln,Colorado,8073,38.987495190000004,-103.5136649
Moore,Tennessee,47127,35.27724699,-86.36230578
Claiborne,Mississippi,28021,31.97061673,-90.90702196
Wilson,Kansas,20205,37.55937174,-95.74323254999999
Moffat,Colorado,8081,40.61810999,-108.2070876
Crawford,Indiana,18025,38.28814402,-86.44518825
Benton,Mississippi,28009,34.81681228,-89.18945516
Douglas,Missouri,29067,36.9325593,-92.49905108999998
Monroe,Missouri,29137,39.49593978,-92.00043978
Screven,Georgia,13251,32.74976524,-81.60779441
Braxton,West Virginia,54007,38.70036159,-80.72011184
Pushmataha,Oklahoma,40127,34.41635232,-95.37603505
Clarke,Iowa,19039,41.02868181000001,-93.78499767
Irwin,Georgia,13155,31.60213036,-83.27501387
Pacific,Washington,53049,46.55418369,-123.7285716
Clarke,Virginia,51043,39.11271747,-77.99199425
Cloud,Kansas,20029,39.48028352,-97.64925343
Phelps,Nebraska,31137,40.51156033,-99.41461667
La Salle,Texas,48283,28.34453111,-99.09908775000001
Cleveland,Arkansas,5025,33.89723187,-92.18537045
Glades,Florida,12043,26.95635849,-81.18996211
Crawford,Michigan,26039,44.682555609999994,-84.61006219
Candler,Georgia,13043,32.40209349,-82.07702563
Dickenson,Virginia,51051,37.12560977,-82.35124171
Evans,Georgia,13109,32.15328841,-81.8870105
Dallam,Texas,48111,36.27787175999999,-102.6020725
Clinch,Georgia,13065,30.913958219999998,-82.70432472
Elliott,Kentucky,21063,38.11624059,-83.09771563000001
St. Helena,Louisiana,22091,30.822103240000004,-90.71013176
Scott,Arkansas,5127,34.85588887,-94.0632176
Humphreys,Mississippi,28053,33.12825718,-90.52252707
Pershing,Nevada,32027,40.44003782,-118.40056409999998
Keokuk,Iowa,19107,41.33649833,-92.1785067
Yuma,Colorado,8125,40.00346839,-102.42586730000001
Kemper,Mississippi,28069,32.75462946,-88.64105766
Hamilton,Nebraska,31081,40.87349452,-98.02099117
Monroe,Iowa,19135,41.02988815,-92.8690667
Leslie,Kentucky,21131,37.09246661,-83.37999606
Pleasants,West Virginia,54073,39.37091679,-81.16771771
Seminole,Georgia,13253,30.93464824,-84.86823924000001
Koochiching,Minnesota,27071,48.24539665,-93.78352843000002
Major,Oklahoma,40093,36.31149996,-98.53467076
Grant,Kansas,20067,37.56227336,-101.3079758
Morris,Texas,48343,33.11304005,-94.73255695000002
Allendale,South Carolina,45005,32.98837386,-81.35321066
Washington,Maine,23029,45.01607142,-67.62813524
Box Butte,Nebraska,31013,42.22079243,-103.0878834
Hansford,Texas,48195,36.27743284,-101.3545796
Wilkinson,Georgia,13319,32.80291082,-83.17140684
Powell,Montana,30077,46.85538891,-112.9359164
Cheyenne,Nebraska,31033,41.21999357,-102.99416930000001
Pulaski,Georgia,13235,32.23334561,-83.47549959999998
Greene,Alabama,1063,32.85504247,-87.95684022
Brewster,Texas,48043,29.81008251,-103.2520326
Buena Vista,Virginia,51530,37.73484642,-79.35296097
Beaverhead,Montana,30001,45.13434354,-112.8984694
Iron,Missouri,29093,37.55487945,-90.7735296
Hancock,Georgia,13141,33.2721566,-82.99766919
Washakie,Wyoming,56043,43.90451605999999,-107.68018700000002
Amelia,Virginia,51007,37.34081025,-77.98584649
Stevens,Minnesota,27149,45.58613007,-96.00163705
Edmonson,Kentucky,21061,37.21218923,-86.23955613
San Miguel,Colorado,8113,38.00450883,-108.4020725
Cabo Rojo,Puerto Rico,72023,18.040993,-67.154391
Hutchinson,South Dakota,46067,43.33449012,-97.75536441
Martin,Indiana,18101,38.7099921,-86.80373186
Prairie,Arkansas,5117,34.83624419,-91.55162157
Ida,Iowa,19093,42.38696136,-95.51355387
Carbon,Montana,30009,45.22850116,-109.0274047
Quebradillas,Puerto Rico,72115,18.439692,-66.926113
Rio Grande,Colorado,8105,37.5836865,-106.3847838
Clay,North Carolina,37043,35.05704275,-83.74353633
Montgomery,Georgia,13209,32.17201038,-82.53527476
Harrison,Missouri,29081,40.35570088,-93.99222144
Red River,Louisiana,22081,32.09530039,-93.34213308
McLean,Kentucky,21149,37.5301951,-87.26803443
Valley,Montana,30105,48.36435097,-106.6669635
Poquoson,Virginia,51735,37.142593510000005,-76.35798148
Utuado,Puerto Rico,72141,18.271214,-66.702984
Floyd,Texas,48153,34.07227468,-101.3031546
Jones,North Carolina,37103,35.02254606,-77.35870791
Hancock,Kentucky,21091,37.83766422,-86.78280584
Boundary,Idaho,16021,48.76684761,-116.4630179
Nelson,Virginia,51125,37.78790447,-78.88498513
Nevada,Arkansas,5099,33.66340119,-93.30632432
Pepin,Wisconsin,55091,44.58307413,-91.99949611
Swisher,Texas,48437,34.53028891,-101.7349174
Heard,Georgia,13149,33.29686567,-85.12886832
Orocovis,Puerto Rico,72107,18.215046,-66.433604
Monroe,Arkansas,5095,34.6815935,-91.20540287
Clearwater,Minnesota,27029,47.57992111,-95.37790562000002
Lamoille,Vermont,50015,44.60353043,-72.64356694
Macon,Georgia,13193,32.35207048,-84.04234127
Torrance,New Mexico,35057,34.64048375,-105.85089490000001
Marshall,Minnesota,27089,48.35825983,-96.37017407
Livingston,Kentucky,21139,37.21137452000001,-88.34797529
Knox,Nebraska,31107,42.63758421,-97.89178836
Klickitat,Washington,53039,45.87325839,-120.7913598
Floyd,Virginia,51063,36.9302126,-80.36738849
Gilmer,West Virginia,54021,38.9251277,-80.85952723
Long,Georgia,13183,31.75218791,-81.74952375
Caldwell,Missouri,29025,39.65620858,-93.98308093
Custer,South Dakota,46033,43.67741105,-103.4534521
Yoakum,Texas,48501,33.17320212,-102.8276433
Perry,Arkansas,5105,34.9459153,-92.94372564000001
Adair,Iowa,19001,41.33075609,-94.47105874
Coamo,Puerto Rico,72043,18.097597,-66.36014
Valley,Idaho,16085,44.76728382000001,-115.5676773
Van Buren,Tennessee,47175,35.69864497,-85.45221699
Charlotte,Virginia,51037,37.01909701000001,-78.66314092
Jenkins,Georgia,13165,32.79248718,-81.96040187
Sullivan,Missouri,29211,40.2099105,-93.11150106
McIntosh,Georgia,13191,31.49683595,-81.40163426
Holt,Nebraska,31089,42.45522056,-98.78402558
Russell,Kansas,20167,38.91462787,-98.76254297
Summers,West Virginia,54089,37.65390596999999,-80.86009693
Bailey,Texas,48017,34.06854817,-102.8299707
Vinton,Ohio,39163,39.25208988,-82.48314440000001
Gentry,Missouri,29075,40.21097916,-94.40944419
Trinity,Texas,48455,31.0879489,-95.1367187
Treutlen,Georgia,13283,32.40422134,-82.56904553
Brooks,Texas,48047,27.03103197,-98.21808402
Pocahontas,Iowa,19151,42.73420133,-94.67862564
Warren,Indiana,18171,40.34728141,-87.35602659
Davis,Iowa,19051,40.74773536,-92.41005468
Custer,Nebraska,31041,41.39374521,-99.72805369
Miller,Georgia,13201,31.16568912,-84.73151117
Anderson,Kansas,20003,38.21413251,-95.29272815
Franklin,Mississippi,28037,31.47786634,-90.89672989000002
Oregon,Missouri,29149,36.68710164000001,-91.4033755
Butler,Nebraska,31023,41.22703692,-97.13106306
Spink,South Dakota,46115,44.93837606,-98.34626602
Thurston,Nebraska,31173,42.15725356,-96.54157099
Hamilton,Illinois,17065,38.08163641,-88.53883373
Latimer,Oklahoma,40077,34.87844729,-95.25215049
Lincoln,Georgia,13181,33.79201475,-82.45024131
Yauco,Puerto Rico,72153,18.080374,-66.858814
Wilcox,Georgia,13315,31.97496928,-83.43438554999999
Monona,Iowa,19133,42.05220391,-95.95743843
Lake,Colorado,8065,39.20278823,-106.3555697
Guayama,Puerto Rico,72057,18.007516,-66.13390799999999
Lake,Minnesota,27075,47.64270764,-91.44557998
Linn,Kansas,20107,38.212678440000005,-94.84254089000001
Wilkin,Minnesota,27167,46.35721532,-96.4684375
Park,Colorado,8093,39.120926,-105.7182065
Pend Oreille,Washington,53051,48.53234021,-117.2741804
Quitman,Mississippi,28119,34.25157572,-90.28907999999998
Terrell,Georgia,13273,31.77527543,-84.44069698
Baraga,Michigan,26013,46.6720582,-88.36363591
Pembina,North Dakota,38067,48.76623521,-97.55238090000002
Orange,Vermont,50017,44.00470222,-72.37640104
Kiowa,Oklahoma,40075,34.91671958,-98.97720696
Blaine,Montana,30005,48.43175214,-108.9582723
Presidio,Texas,48377,29.99954402,-104.2408079
Kingsbury,South Dakota,46077,44.36956169,-97.4913945
Switzerland,Indiana,18155,38.82767338,-85.03022429
Rains,Texas,48379,32.87109387,-95.79232691
Clay,Kansas,20027,39.34948772,-97.16518128
Pratt,Kansas,20151,37.64780729000001,-98.73922153
St. Clair,Missouri,29185,38.036994369999995,-93.77631447
McCook,South Dakota,46087,43.6742571,-97.36863144
Franklin,Texas,48159,33.17653242,-95.21917243
Menominee,Wisconsin,55078,45.00422544,-88.70950714
Archer,Texas,48009,33.61569967,-98.68754589
Northampton,Virginia,51131,37.34062933,-75.87751591
